Date,SO2,CO,PM_10,NO2
4/20/2011,1.186594167,0.21330725,22.16666667,2.8364058
4/21/2011,1.8385144,0.232484375,23.82352941,3.1347282
4/22/2011,1.207951133,0.210374375,22,2.3189491
4/23/2011,1.178092667,0.19240625,23.83333333,1.7802717
4/24/2011,1.641325933,0.201335875,21.83333333,1.6766827
4/25/2011,0.676260933,0.206433375,21.83333333,1.925089
4/26/2011,0.851906467,0.220156125,21.5,2.674839
4/27/2011,0.538574867,0.2104895,33.27777778,2.2134125
4/28/2011,0.8818891,0.207521,27.5,4.0369202
4/29/2011,1.262386833,0.244416625,20.33333333,5.5274045
4/30/2011,1.2367684,0.226302125,25.16666667,2.6335688
5/1/2011,1.610577967,0.22162025,25,1.9092213
5/2/2011,0.690259667,0.217919,24.5,3.0446066
5/3/2011,0.784408393,0.211674625,19.10526316,3.018927444
5/4/2011,1.4310719,0.254249125,28,5.4738538
5/5/2011,1.352015733,0.2399925,25.33333333,5.5480731
5/6/2011,1.521029133,0.2403335,24.5,5.884925364
5/7/2011,0.8052399,0.244880375,22.33333333,3.958679182
5/8/2011,0.6997524,0.274262,22.66666667,2.659602909
5/9/2011,0.979039367,0.2760365,26.27777778,2.056517455
5/10/2011,1.4033772,0.280338625,28.83333333,2.879057
5/11/2011,1.625947357,0.287,33.66666667,2.603479273
5/12/2011,1.23342575,0.310763125,33,4.65692
5/13/2011,0.6455135,0.279931375,27.83333333,4.436491091
5/14/2011,0.550112107,0.250323,24.4,2.592738364
5/15/2011,0.590795036,0.229505125,14.73684211,2.593180545
5/16/2011,1.254367833,0.224518125,17.5,4.147754727
5/17/2011,1.735725,0.23985425,17.33333333,3.499834909
5/18/2011,1.727717167,0.23042175,19.83333333,4.365678
5/19/2011,1.888833667,0.27159325,25.16666667,4.602598818
5/20/2011,2.288785179,0.336072875,31.83333333,4.250976091
5/21/2011,2.254953179,0.320739625,28.33333333,3.6024818
5/22/2011,1.559249321,0.266014,26.5,2.0030111
5/23/2011,1.503400067,0.24296875,29.5,1.8100872
5/24/2011,1.136659767,0.260822875,26.5,2.1169505
5/25/2011,0.813046067,0.2254865,23.83333333,1.8382
5/26/2011,0.844780867,0.213957375,25.16666667,4.0829831
5/27/2011,0.7945531,0.21955725,20.84210526,3.6925725
5/28/2011,1.406859933,0.201666625,22,2.3102355
5/29/2011,1.504761033,0.1965585,18.5,1.9971806
5/30/2011,1.898016733,0.18639575,17.66666667,2.511171444
5/31/2011,1.7991168,0.23522075,18.83333333,2.534550556
6/1/2011,1.047767467,0.285512375,22.16666667,5.439027222
6/2/2011,1.072320567,0.220625,20.27777778,4.931701111
6/3/2011,1.405543433,0.22816175,18.33333333,3.9091633
6/4/2011,1.2290433,0.2106875,20,3.2793658
6/5/2011,1.138054767,0.2378495,23.5,4.0130021
6/6/2011,1.520041,0.278617625,31.16666667,6.5773361
6/7/2011,3.876261333,0.269937625,24.5,6.1742898
6/8/2011,0.779550967,0.234307125,24.125,3.9646179
6/9/2011,1.538827933,0.248854375,24.83333333,4.4485837
6/10/2011,1.363750033,0.2310625,25,4.3028805
6/11/2011,1.0958609,0.24534375,24.83333333,3.3943841
6/12/2011,1.180797133,0.227263375,23,2.7281009
6/13/2011,0.3148771,0.258072875,23,3.2291686
6/14/2011,0.405014267,0.2352655,25.52941176,1.9954397
6/15/2011,0.398834567,0.224367375,28.83333333,1.8492948
6/16/2011,0.547157833,0.24597925,29.16666667,2.6185064
6/17/2011,0.467375167,0.223933,27.5,2.3302175
6/18/2011,0.432766567,0.1693475,19,1.677637
6/19/2011,0.373718967,0.139379375,15.66666667,1.209663889
6/20/2011,0.651449233,0.185875,22.42105263,1.3691638
6/21/2011,0.750741929,0.19251675,28,2.3630587
6/22/2011,0.823210167,0.183668375,25.33333333,3.967755444
6/23/2011,0.798461867,0.13545325,16.83333333,3.7575678
6/24/2011,0.8377605,0.139786875,15.5,2.827640545
6/25/2011,0.6238138,0.1881355,19.33333333,2.448616727
6/26/2011,0.8110341,0.191473625,18.26315789,1.976579
6/27/2011,1.192064967,0.2225805,23,2.936267364
6/28/2011,1.587324067,0.222249625,21.83333333,3.535027364
6/29/2011,1.092970033,0.2141615,15.33333333,3.510242273
6/30/2011,0.7855365,0.20051275,19.83333333,3.443770455
7/1/2011,0.934922333,0.20760425,23.4,3.209947364
7/2/2011,1.340963533,0.213552125,25.58823529,3.353162
7/3/2011,1.189020464,0.197826875,27.4,3.201098818
7/4/2011,0.704335533,0.174724,27,3.203853818
7/5/2011,1.594901633,0.251421875,25.66666667,4.943936273
7/6/2011,1.179714433,0.262057375,25.33333333,5.722273545
7/7/2011,0.956814867,0.212630125,17.5,4.479611182
7/8/2011,0.621931833,0.144034667,17.47058824,2.3563159
7/9/2011,0.5481966,0.146249833,25.33333333,2.2076631
7/10/2011,0.564810167,0.216398333,27.5,2.020951
7/11/2011,0.927716857,0.215805375,21.16666667,3.208201545
7/12/2011,0.6058393,0.2172825,21.16666667,3.3607093
7/13/2011,0.4358984,0.179739625,18.66666667,2.3841138
7/14/2011,0.582596533,0.156779,20.63157895,2.793683364
7/15/2011,0.415778393,0.161869875,17.33333333,2.905556545
7/16/2011,0.754169464,0.189083375,17.5,3.285759818
7/17/2011,0.599200464,0.20020525,14.5,3.0652316
7/18/2011,0.550580567,0.214010375,15.16666667,3.5615347
7/19/2011,1.2485619,0.211000125,18.16666667,4.4151113
7/20/2011,0.618594033,0.23275375,24.05555556,3.7890909
7/21/2011,0.600550433,0.2150415,17.33333333,3.099837
7/22/2011,0.849512667,0.170026125,18,3.3924276
7/23/2011,0.950433267,0.152859375,18.8,2.564211
7/24/2011,0.906107679,0.15616075,19,2.530226111
7/25/2011,0.7147505,0.173638625,17.8,3.0920824
7/26/2011,0.877118857,0.154381125,16.61111111,2.1209341
7/27/2011,0.770689179,0.143152625,18.6,3.1065217
7/28/2011,1.003357033,0.15846875,20.4,3.5614296
7/29/2011,1.1716149,0.1868005,19.5,3.082756909
7/30/2011,1.442349833,0.16905725,19.25,2.767753636
7/31/2011,1.047569,0.173113,14.2,2.846880909
8/1/2011,0.912442733,0.178817625,18.21428571,3.321039909
8/2/2011,0.902876357,0.157643625,20.2,2.8540761
8/3/2011,0.964916357,0.18899475,18.8,2.3750578
8/4/2011,0.753995714,0.170874875,16.6,2.4564157
8/5/2011,0.783205857,0.145880375,16.8,2.6625026
8/6/2011,1.425131786,0.16675,18,2.6315219
8/7/2011,0.476519,0.158370125,19.14285714,1.622359
8/8/2011,0.573515429,0.156255375,23.8,1.488433222
8/9/2011,0.465694179,0.165073625,22.5,1.611427778
8/10/2011,0.5375265,0.166787875,22.4,1.700100889
8/11/2011,0.556625714,0.220197875,26.6,1.807365444
8/12/2011,0.689859714,0.207125,23.4,1.634482889
8/13/2011,0.844519929,0.18938025,24.5,1.841424889
8/14/2011,0.572566393,0.135909125,18.6,2.073089556
8/15/2011,0.503282464,0.141604,23.2,1.830053111
8/16/2011,0.7263515,0.161892,21.4,2.372854
8/17/2011,0.713635,0.158484375,21.83333333,2.7775352
8/18/2011,0.935753286,0.140703,24.83333333,2.9012822
8/19/2011,1.144928429,0.19410525,22.05555556,3.3078771
8/20/2011,1.159656964,0.185255125,19.83333333,2.6998188
8/21/2011,0.916786857,0.156033125,24,2.190481
8/22/2011,1.172216464,0.206631,23.5,4.283385364
8/23/2011,0.812828107,0.2128175,21.66666667,4.353184
8/24/2011,0.841970214,0.1873855,19.5,4.2632972
8/25/2011,0.897132821,0.19146875,27.88235294,6.481875818
8/26/2011,1.448235714,0.24433425,27.66666667,5.954874909
8/27/2011,0.712381643,0.22954675,34.83333333,3.111314182
8/28/2011,1.070076036,0.218659375,26.83333333,3.592563727
8/29/2011,1.063562071,0.220130375,27.16666667,5.353573909
8/30/2011,1.2466985,0.1869085,27.71428571,6.594006727
8/31/2011,0.885578964,0.159289,18.83333333,5.0343182
9/1/2011,0.921777071,0.19069275,12.83333333,4.3971558
9/2/2011,1.029931929,0.152869875,13.66666667,3.3726811
9/3/2011,1.315965321,0.11221625,12.83333333,2.3234189
9/4/2011,0.794309214,0.101081,14.33333333,1.9421692
9/5/2011,0.919912429,0.150442625,18,2.9211052
9/6/2011,0.840510429,0.176614625,22.25,5.5451038
9/7/2011,1.259920071,0.216828125,16.8,7.394052091
9/8/2011,1.257174231,0.27866375,19.125,7.258728545
9/9/2011,1.249530179,0.300130125,21.33333333,7.221240727
9/10/2011,0.918763,0.240239625,20.5,5.617424364
9/11/2011,0.687864214,0.268448875,16.66666667,3.490855818
9/12/2011,0.957769964,0.28049475,22.05263158,5.042314
9/13/2011,0.828359929,0.281409625,24.33333333,4.500612273
9/14/2011,1.022450857,0.273099,29.16666667,4.317240091
9/15/2011,0.904783885,0.2672755,26,4.403549909
9/16/2011,0.960055375,0.339219,29,4.632885273
9/17/2011,1.148796,0.27069275,19.66666667,4.123468364
9/18/2011,0.859260077,0.19987475,16.66666667,3.3675296
9/19/2011,0.862980154,0.21413025,15,4.3877898
9/20/2011,0.689102536,0.195312125,15.83333333,5.165886364
9/21/2011,1.06993025,0.173447875,16.2,5.545341364
9/22/2011,1.021956321,0.171372,13.33333333,5.723738
9/23/2011,0.767285,0.17749925,15.33333333,5.357015818
9/24/2011,1.024951036,0.199343875,17.47368421,5.430994818
9/25/2011,0.598193964,0.1323475,15.5,2.602852455
9/26/2011,0.363538571,0.128255125,14.16666667,2.806797
9/27/2011,0.46131,0.15521525,14.83333333,2.719568636
9/28/2011,0.491457679,0.225030875,19,3.555027273
9/29/2011,0.755171679,0.276435625,19.33333333,5.511255545
9/30/2011,1.802624429,0.275302,24.5,7.680062
10/1/2011,1.405736929,0.234151125,20.16666667,5.613718636
10/2/2011,1.730773036,0.19320475,14.83333333,5.481921818
10/3/2011,1.531465357,0.248172,20.83333333,8.075816091
10/4/2011,1.209815393,0.26985425,22.83333333,9.234357636
10/5/2011,1.101275893,0.23141875,21,6.585337909
10/6/2011,0.892064357,0.212914625,22.78947368,4.477121545
10/7/2011,0.676536923,0.2086615,20.33333333,3.588026909
10/8/2011,0.419171038,0.16811975,17,2.170322727
10/9/2011,0.237662,0.167794125,13.83333333,2.640101818
10/10/2011,0.646153067,0.187880125,14,4.481982818
10/11/2011,0.498926333,0.224915625,13,5.08486
10/12/2011,0.3101777,0.23935925,15,5.4270339
10/13/2011,0.484343367,0.24752925,15.83333333,6.7625
10/14/2011,1.0635611,0.27731775,17.5,9.0609602
10/15/2011,0.855942033,0.296229125,19.66666667,7.4109239
10/16/2011,1.096899567,0.236335375,19,5.6105963
10/17/2011,0.851954433,0.230213125,18.83333333,5.4158332
10/18/2011,0.339883533,0.153562375,21.36842105,3.6613223
10/19/2011,0.205584067,0.169859375,20.2,4.4427135
10/20/2011,0.798665533,0.24565225,19.8,8.759996818
10/21/2011,1.3323223,0.22502075,19.83333333,8.837823273
10/22/2011,0.442257633,0.196171875,17.83333333,6.111577909
10/23/2011,0.572657857,0.187430375,17.83333333,5.280207636
10/24/2011,0.470862867,0.24494275,18.26666667,6.544765364
10/25/2011,2.179654333,0.26194275,24.16666667,6.678707909
10/26/2011,0.465913167,0.235317875,23.33333333,6.767985545
10/27/2011,0.8367172,0.216175125,26,6.319825273
10/28/2011,0.331805567,0.273356625,21,7.476070364
10/29/2011,0.392546167,0.217505375,10.6,5.797216727
10/30/2011,0.789698067,0.21919775,14.88888889,6.919331091
10/31/2011,0.837803067,0.270287875,14,9.192424182
11/1/2011,1.370719433,0.238661375,20.83333333,7.414976636
11/2/2011,0.698172033,0.2442595,22.16666667,5.413954
11/3/2011,0.677195533,0.26330725,18.8,5.3088458
11/4/2011,1.1114404,0.258482167,13.2,7.3396557
11/5/2011,0.8209239,0.2453055,17.94117647,5.9919928
11/6/2011,1.028630667,0.215757,19.5,2.6061662
11/7/2011,0.732361133,0.246585333,16.16666667,3.1317355
11/8/2011,0.525374167,0.284694667,17,4.2609273
11/9/2011,0.398486233,0.299426667,20.33333333,4.824962
11/10/2011,0.8624405,0.249371625,22.4,5.6990638
11/11/2011,0.8818306,0.247989625,15.72222222,9.438144222
11/12/2011,0.8337837,0.23414075,17.83333333,4.976850778
11/13/2011,0.5756781,0.223321125,19,3.254626
11/14/2011,0.987076467,0.236390625,21.16666667,4.459923444
11/15/2011,0.9525986,0.2112085,17,3.392230222
11/16/2011,0.293065067,0.228812375,20.66666667,4.194040222
11/17/2011,0.616953867,0.23380725,15.33333333,4.365826778
11/18/2011,1.3645523,0.200410875,20,5.5054408
11/19/2011,1.505634967,0.180171875,19.83333333,3.0118477
11/20/2011,1.7995833,0.1829785,14.66666667,2.1370093
11/21/2011,1.016994967,0.205854,14.33333333,2.9753986
11/22/2011,0.5824381,0.170416625,13.66666667,3.6995719
11/23/2011,0.513182333,0.19205575,11.72222222,4.6815069
11/24/2011,0.842763967,0.183937625,13,5.1092936
11/25/2011,0.7897222,0.193177,18,4.4085327
11/26/2011,1.729873033,0.19063025,17,3.4180979
11/27/2011,0.548888867,0.169794,13.8,1.9229178
11/28/2011,0.543005033,0.22590325,9.2,5.4959105
11/29/2011,0.603750367,0.265,17.47058824,10.182406
11/30/2011,1.2462412,0.243593625,14.4,8.9910244
12/1/2011,0.851848733,0.20641725,18.8,8.1296739
12/2/2011,0.536220133,0.19361275,20,6.1059783
12/3/2011,0.559905067,0.165078125,18.6,3.5638949
12/4/2011,0.775694433,0.148714,19.4,4.160702
12/5/2011,0.5840278,0.205802125,17.73684211,5.1183084
12/6/2011,0.3311888,0.183729125,18.4,5.3561957
12/7/2011,1.48975,0.237887,14.5,6.376057667
12/8/2011,0.953032267,0.215590625,14.2,8.689862667
12/9/2011,1.427060067,0.280615375,20.8,7.604044556
12/10/2011,0.870776433,0.22246875,15,5.966961125
12/11/2011,1.051813333,0.199231375,14.72222222,5.364575125
12/12/2011,0.971569667,0.223785875,13.5,7.467934889
12/13/2011,0.451545333,0.187968625,17.8,5.169858556
12/14/2011,0.489762233,0.177283625,18,5.072813889
12/15/2011,0.985815933,0.2094485,20.6,6.614216333
12/16/2011,0.535911467,0.227125,17.5,5.872000778
12/17/2011,0.723228133,0.229473875,14.05263158,5.573890625
12/18/2011,1.781322433,0.195090125,11,7.857135875
12/19/2011,1.271513933,0.250493167,21.16666667,5.572562556
12/20/2011,0.951518,0.189834125,20,6.994318222
12/21/2011,0.7685499,0.164077875,18.83333333,8.305611778
12/22/2011,0.914290033,0.15913575,15.4,6.6752599
12/23/2011,0.248293633,0.178786375,14.38888889,4.438931
12/24/2011,0.282946833,0.184901,13,3.8067572
12/25/2011,0.293925133,0.169685625,12.8,3.2638893
12/26/2011,0.2229211,0.245171875,10.5,4.0330072
12/27/2011,0.332379233,0.234536375,11,7.072884
12/28/2011,1.350320767,0.246776,11.8,9.6019433
12/29/2011,0.8895134,0.293661625,16.75,11.2258973
12/30/2011,0.646532033,0.298202125,21.8,9.8936017
12/31/2011,0.444105467,0.220802,21,5.3842935
1/1/2012,1.311101633,0.284356375,30.8,4.201406778
1/2/2012,3.417594933,0.126473875,13,4.332548333
1/3/2012,2.383583333,0.16610125,17.4,8.850322111
1/4/2012,0.943959967,0.213226,17.75,10.65022144
1/5/2012,0.735398967,0.272657625,23.4,11.76009
1/6/2012,0.5585729,0.267185875,22,6.269235778
1/7/2012,0.5608295,0.237958375,18.5,6.196718889
1/8/2012,1.332452567,0.27261275,21.4,4.965978556
1/9/2012,0.786641433,0.1909635,19.8,6.004335
1/10/2012,0.443943667,0.223199625,16.5,5.554625444
1/11/2012,0.473913133,0.23883225,19.83333333,5.868996889
1/12/2012,0.520398567,0.17375325,17.33333333,3.988110111
1/13/2012,1.644497033,0.12225525,15.5,8.486654556
1/14/2012,1.0452709,0.192541625,15.2,9.448953333
1/15/2012,1.087865967,0.32821475,26.2,8.349581778
1/16/2012,1.130750467,0.194208125,21.76470588,4.484943556
1/17/2012,0.462719633,0.206447875,26.2,3.841666667
1/18/2012,0.936169667,0.232595167,20.33333333,6.792150444
1/19/2012,0.924027833,0.21253225,17,7.131779778
1/20/2012,0.900287867,0.26402825,19.83333333,3.556845556
1/21/2012,0.402191533,0.160427,18.16666667,3.478039333
1/22/2012,0.601905633,0.200557375,17.31578947,2.515087889
1/23/2012,0.515855767,0.1810745,32.83333333,7.278482333
1/24/2012,1.310267821,0.228797,19.83333333,6.643392333
1/25/2012,0.522938967,0.168610875,15.5,3.339231111
1/26/2012,0.346592467,0.18255725,15.66666667,3.909470667
1/27/2012,0.4697222,0.239614,18.6,8.561735111
1/28/2012,0.407619067,0.25556775,13.47058824,7.022141667
1/29/2012,1.705375267,0.2242075,16.4,7.661035889
1/30/2012,1.1633225,0.2580625,20.6,8.957389333
1/31/2012,1.267998633,0.217383875,20.16666667,6.080495222
2/1/2012,0.394694867,0.193880125,18.5,4.561586778
2/2/2012,0.608192367,0.23252675,22,5.855936111
2/3/2012,0.639608567,0.199270875,18.89473684,3.312641
2/4/2012,1.055329567,0.185307375,21.16666667,3.615539556
2/5/2012,1.268194467,0.2031085,16,2.790766333
2/6/2012,1.144444433,0.2485415,17.5,5.443476444
2/7/2012,0.903073214,0.271116,15.8,8.580575667
2/8/2012,0.979170933,0.248104125,17.6,5.649729333
2/9/2012,0.8870963,0.2892345,23.11111111,7.462882556
2/10/2012,0.4464018,0.2646855,22,7.328991111
2/11/2012,0.6423422,0.203687625,14,3.364553111
2/12/2012,0.962266,0.192073125,11.25,3.934287444
2/13/2012,1.402339833,0.271234375,16.75,6.723329444
2/14/2012,0.797274929,0.245218875,18.16666667,7.531902444
2/15/2012,0.501861464,0.225497125,20.78947368,5.247934667
2/16/2012,0.788541714,0.20390675,16,8.030292111
2/17/2012,0.94622525,0.230249875,15.66666667,6.271417111
2/18/2012,0.373753393,0.2328645,11.83333333,4.022947
2/19/2012,0.1738095,0.1966105,15.5,2.807384778
2/20/2012,1.445742036,0.2436135,13.5,5.109581222
2/21/2012,0.495348857,0.268416625,17.61111111,7.562528222
2/22/2012,0.380793357,0.243889125,18.83333333,3.040479222
2/23/2012,0.20178575,0.1762255,23.16666667,1.473409889
2/24/2012,0.508244036,0.192520875,25.16666667,2.926594222
2/25/2012,0.707882357,0.198276125,12.8,6.007490778
2/26/2012,1.020757571,0.213927625,17.8,5.840071
2/27/2012,0.546428571,0.216026,16.44444444,4.595014333
2/28/2012,0.340337607,0.241515625,16.5,3.821865444
2/29/2012,0.334891679,0.18480725,17.66666667,2.190241333
3/1/2012,0.12404025,0.179364,16.66666667,2.175691556
3/2/2012,0.202448429,0.17727075,19.66666667,1.564035111
3/3/2012,0.4182925,0.183421875,21.5,2.937238333
3/4/2012,2.09330725,0.203121625,14.82352941,3.981719333
3/5/2012,0.505212643,0.24565125,17.33333333,7.264653778
3/6/2012,0.570940893,0.2139915,27.16666667,5.511735111
3/7/2012,0.552976179,0.209916625,28.83333333,2.945653
3/8/2012,0.729661143,0.207260375,21.16666667,2.531996667
3/9/2012,0.157037536,0.204499375,16.5,3.787366222
3/10/2012,0.655324821,0.23114575,14.44444444,3.9536685
3/11/2012,0.620982107,0.20172075,14.16666667,2.81210775
3/12/2012,0.673254071,0.223151125,17.66666667,4.148432875
3/13/2012,0.549070214,0.200509375,19.16666667,3.742142125
3/14/2012,0.585373143,0.238912,18,3.792092625
3/15/2012,0.560955607,0.23322275,16.33333333,4.416259
3/16/2012,0.634794571,0.247182375,17.72222222,4.849433875
3/17/2012,0.834582786,0.219119875,16.4,3.457653875
3/18/2012,0.600819821,0.186424125,16.6,2.194795
3/19/2012,0.722892571,0.16264075,19,2.83647425
3/20/2012,0.567066571,0.176768125,19.8,3.3164175
3/21/2012,0.280781154,0.1681615,21,3.613448875
3/22/2012,0.42998675,0.175833375,19.63157895,4.95183425
3/23/2012,0.327243577,0.1753875,20.33333333,6.6338995
3/24/2012,0.358344231,0.16473425,16.33333333,5.067346125
3/25/2012,0.343108962,0.180292125,14.66666667,3.6257775
3/26/2012,0.583007,0.2323055,18,6.016897125
3/27/2012,0.484861385,0.248494875,20.33333333,6.230716667
3/28/2012,0.478909615,0.2309875,20.16666667,4.954557111
3/29/2012,0.320708571,0.234098875,23,4.723985625
3/30/2012,0.401168143,0.210968625,21.5,4.705641714
3/31/2012,0.144221393,0.18506775,19.16666667,2.076164429
4/1/2012,0.178129571,0.17927275,15.16666667,2.027244571
4/2/2012,0.190138,0.199574,18.66666667,2.714880875
4/3/2012,0.456363714,0.209724,23.05555556,2.776168625
4/4/2012,0.308340357,0.195057875,23.16666667,4.4302845
4/5/2012,0.231674214,0.168478125,18.33333333,4.232722
4/6/2012,0.896861179,0.18428125,18.33333333,4.30903725
4/7/2012,0.830126107,0.17449475,20,3.961866
4/8/2012,0.392439357,0.1870985,22,4.300494625
4/9/2012,0.622537714,0.242057375,22.5,4.176336
4/10/2012,0.48920625,0.27447375,27,5.12011625
4/11/2012,0.506823357,0.249138375,25,4.02389875
4/12/2012,0.989658321,0.30070225,34,4.448437625
4/13/2012,0.44535825,0.253011375,31.2,3.896677111
4/14/2012,0.525257643,0.193802125,23,2.113323667
4/15/2012,0.503329357,0.160943625,22.5,1.027185444
4/16/2012,0.353767929,0.182484375,21.8,3.689711556
4/17/2012,0.298728,0.1814365,22.2,3.419555222
4/18/2012,0.661501214,0.173489625,20.16666667,4.240896333
4/19/2012,0.196488643,0.203694375,18.5,4.228482333
4/20/2012,0.064053679,0.212578375,19.83333333,4.048490333
4/21/2012,0.054989357,0.182948,10.77777778,3.465720778
4/22/2012,0.453555538,0.2090835,12.5,3.750378
4/23/2012,1.678451429,0.216359375,21.83333333,3.429327778
4/24/2012,0.72451625,0.1748125,17.83333333,5.202786222
4/25/2012,0.284601464,0.214871875,21.5,2.934226222
4/26/2012,0.007421036,0.209429125,21.66666667,1.949423444
4/27/2012,0.135121,0.23498425,21.05555556,2.621276222
4/28/2012,0.159400893,0.235718625,21.8,2.029126444
4/29/2012,0.407276821,0.189317125,14.2,1.681056889
4/30/2012,0.502534857,0.15333175,16.8,2.508675667
5/1/2012,0.152688714,0.12272625,16.33333333,2.623711889
5/2/2012,0.303804607,0.099557125,17,2.376566444
5/3/2012,0.172604857,0.14989225,16.11111111,2.563134222
5/4/2012,0.394871143,0.214491,18.16666667,2.443035333
5/5/2012,0.32427725,0.194364625,19.66666667,1.697282444
5/6/2012,0.181424714,0.197622875,17.5,1.529196333
5/7/2012,0.132532929,0.204838625,18.16666667,2.338092333
5/8/2012,0.296674429,0.209812625,15.66666667,4.332048
5/9/2012,0.069813393,0.1887675,17.21052632,2.938306444
5/10/2012,0.722321464,0.1892235,17.33333333,3.609279444
5/11/2012,0.642020192,0.214541625,21.5,3.877274778
5/12/2012,0.685455577,0.163921875,20.83333333,2.318503667
5/13/2012,0.6068915,0.164804375,17.83333333,2.465121125
5/14/2012,0.385895893,0.202541875,18.83333333,3.6122485
5/15/2012,0.221304964,0.20009325,20.77777778,4.462053889
5/16/2012,0.170724036,0.21313125,16.16666667,5.292713889
5/17/2012,0.307125321,0.2219115,16.83333333,4.722478
5/18/2012,0.367918107,0.261,18.33333333,4.850697111
5/19/2012,0.263482536,0.20813025,16.5,4.820511333
5/20/2012,0.458640214,0.16275125,16.83333333,2.962047889
5/21/2012,0.843718536,0.243000125,19.78947368,4.334414444
5/22/2012,0.362065429,0.264276125,24.5,3.216552
5/23/2012,0.575760679,0.273322375,27,3.560971333
5/24/2012,0.3418155,0.22749475,19.33333333,2.084521
5/25/2012,0.383707714,0.238947875,18,2.616646556
5/26/2012,0.553925143,0.206958375,18,3.263193667
5/27/2012,0.563247577,0.194037875,21.05882353,2.374509444
5/28/2012,0.175950654,0.1834115,20.66666667,2.075243222
5/29/2012,0.218191654,0.171095625,16.33333333,1.587618889
5/30/2012,0.492944769,0.182558125,21,1.452923111
5/31/2012,0.307172885,0.161437375,19.83333333,2.808603
6/1/2012,0.432382214,0.16703125,10.33333333,4.2658935
6/2/2012,0.407788107,0.194755125,14.82352941,2.47995925
6/3/2012,0.184338036,0.207123125,17.33333333,1.660700875
6/4/2012,0.226039786,0.199177,18.66666667,1.382941875
6/5/2012,0.306750964,0.15804175,24,2.48209625
6/6/2012,0.446654107,0.169844375,41.8,3.279820125
6/7/2012,0.375827536,0.173363875,32.8,3.644213875
6/8/2012,0.31628075,0.206639125,16,2.9343795
6/9/2012,0.267663154,0.137728375,14,3.163368
6/10/2012,0.132465208,0.1424105,15.33333333,2.070829125
6/11/2012,0.209169917,0.178616875,26.4,1.581473125
6/12/2012,0.388155269,0.16591675,21.6,2.35097175
6/13/2012,0.319553536,0.230640625,20.16666667,2.662866875
6/14/2012,0.444766714,0.21420325,19.36842105,2.547638222
6/15/2012,0.429788714,0.21043225,16,3.076690667
6/16/2012,0.53602575,0.16799475,15.16666667,2.366968667
6/17/2012,1.204729607,0.14802375,12.83333333,2.793914333
6/18/2012,0.644348,0.133369625,16,2.950825222
6/19/2012,0.598489571,0.124026125,17,2.833914
6/20/2012,0.408844429,0.156786375,17.76470588,2.382323222
6/21/2012,0.621354607,0.15311975,16.83333333,3.628036778
6/22/2012,0.801419821,0.153974,15.33333333,4.498228778
6/23/2012,0.870174231,0.1372395,12.33333333,3.827859889
6/24/2012,0.368873192,0.135433625,16.33333333,2.211530444
6/25/2012,0.369216769,0.14180525,20.83333333,3.871812222
6/26/2012,0.637484,0.186838333,25.33333333,4.697678
6/27/2012,0.735034583,0.233966375,16,3.839999556
6/28/2012,0.769356071,0.24007825,17.83333333,3.339975889
6/29/2012,0.734857464,0.249828,19.83333333,3.229278444
6/30/2012,0.711195786,0.213401125,14.66666667,2.703381667
7/1/2012,0.436240214,0.173024625,20,1.5340298
7/2/2012,0.469663,0.166406375,35.73684211,2.6866977
7/3/2012,0.481061607,0.18163875,31.6,3.1690038
7/4/2012,0.538187679,0.165046875,32,2.9525527
7/5/2012,1.163063643,0.186515625,27.6,3.1939313
7/6/2012,0.525510214,0.164140625,27.75,3.3191849
7/7/2012,0.696678786,0.15478125,27.25,3.4003261
7/8/2012,0.296875036,0.156112625,19.94117647,2.9702272
7/9/2012,0.444819929,0.175421875,24.5,4.3091811
7/10/2012,0.347424964,0.160639125,20.4,3.4401772
7/11/2012,0.258137571,0.155734375,16.66666667,4.0119632
7/12/2012,0.468297607,0.160562125,13.83333333,3.2939938
7/13/2012,0.331960231,0.156045,10.5,3.9253096
7/14/2012,0.348036115,0.14720325,14.05555556,2.6196376
7/15/2012,0.305470615,0.142651875,15.33333333,2.5114412
7/16/2012,0.209291821,0.150901,15.33333333,2.6461231
7/17/2012,0.194534679,0.1377395,11.16666667,2.545453
7/18/2012,0.105713357,0.1749135,14.75,2.117983778
7/19/2012,0.167395893,0.1678125,31.33333333,2.605179111
7/20/2012,0.365500393,0.1613435,43,2.6951482
7/21/2012,0.391600393,0.133317625,27,2.8059964
7/22/2012,0.455378429,0.124020125,29,2.4059246
7/23/2012,0.371049643,0.115128625,15,2.8402792
7/24/2012,0.352229929,0.117323,26,2.4672045
7/25/2012,0.236329786,0.147167125,26,1.761856
7/26/2012,0.19685375,0.088142625,32.52941176,1.5254166
7/27/2012,0.237498464,0.113166,40.4,1.853395
7/28/2012,0.3130805,0.14874475,26.2,2.083333444
7/29/2012,0.411787393,0.14085475,31,2.113684444
7/30/2012,0.309632893,0.121203125,35.6,1.655555667
7/31/2012,0.248953679,0.11868225,30.8,1.668849222
8/1/2012,0.505352179,0.175491375,25.82352941,1.243445333
8/2/2012,0.449366143,0.16000525,23.4,1.415277889
8/3/2012,0.41722,0.213276125,18.6,2.992129556
8/4/2012,0.429845464,0.2001355,14.6,3.130495333
8/5/2012,0.24729,0.1405495,12,2.930067333
8/6/2012,0.376486571,0.177483,13.8,4.15
8/7/2012,0.569913143,0.184404125,27.05882353,4.171828333
